Region,Town,State,Business,Vertical,Need,Confidence,Website score,IT score,Evidence,Phone,Website,Address,Google Maps,Source,Status/Notes
SW Virginia,Marion,VA,Spring Branch Armory & Gunsmithing LLC,retail,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is springbrancharmory@gmail.com,+1-276-521-0421,https://www.facebook.com/Weaponsvault/,263 Spring Branch Road,https://www.google.com/maps/search/?api=1&query=Spring%20Branch%20Armory%20%26%20Gunsmithing%20LLC%20Marion%20VA,OSM,
SW Virginia,Blacksburg,VA,Justin Tebbenkamp General & Cosmetic Dentistry,healthcare,Website,High,3,3,Copyright stuck at 2017; Uses free email for business (blacksburgdentist@gmail.com),+1-540-961-3279,https://www.blacksburgdentist.com/,1305 North Main Street,https://www.google.com/maps/search/?api=1&query=Justin%20Tebbenkamp%20General%20%26%20Cosmetic%20Dentistry%20Blacksburg%20VA,OSM,
SW Virginia,Christiansburg,VA,Blue Ridge Heating & Air,trades,Website,High,3,3,WordPress 2.10 (outdated); Uses free email for business (brhainstall@gmail.com); Business email is brhainstall@gmail.com,+1 540-381-1137,https://blueridgeheatingandair.com/,925 Cambria Street Northeast,https://www.google.com/maps/search/?api=1&query=Blue%20Ridge%20Heating%20%26%20Air%20Christiansburg%20VA,OSM,
SW Virginia,Pulaski,VA,EZCare Walk-In Medical Center,healthcare,Website,High,3,3,Not mobile-friendly (no viewport meta); WordPress 4.2 (outdated),+1-540-307-5597,https://ezcareclinics.com/,5275 Alexander Road,https://www.google.com/maps/search/?api=1&query=EZCare%20Walk-In%20Medical%20Center%20Pulaski%20VA,OSM,
Western NC,Asheville,NC,"Scott K. Dillin, Attorney at Law;Asheville Area Attorneys",legal,Website,High,3,3,Copyright stuck at 2021; WordPress 3.7 (outdated),+1-828-333-4867,https://wnclawyers.com,1 Oak Street;Oak Plaza,https://www.google.com/maps/search/?api=1&query=Scott%20K.%20Dillin%2C%20Attorney%20at%20Law%3BAsheville%20Area%20Attorneys%20Asheville%20NC,OSM,
Western NC,Asheville,NC,CitruSolution of Asheville,trades,Website,High,3,3,WordPress 2.0 (outdated); Uses free email for business (citrusolution97@gmail.com); Business email is citrusolution97@gmail.com,+1-828-439-0759,https://citrusolutionasheville.com/,27 Pinedale Road,https://www.google.com/maps/search/?api=1&query=CitruSolution%20of%20Asheville%20Asheville%20NC,OSM,
Western NC,Asheville,NC,Hole Doughnuts,food,Website,High,4,2,Not mobile-friendly (no viewport meta); Uses free email for business (hallee.hole@gmail.com); Business email is hallee.hole@gmail.com,+1 828 774 5667,https://www.hole-doughnuts.com/,168 Haywood Road,https://www.google.com/maps/search/?api=1&query=Hole%20Doughnuts%20Asheville%20NC,OSM,
Western NC,Hendersonville,NC,T's Blue Note,food,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is tsbluenote@yahoo.com,+1 828-693-7500,https://www.facebook.com/TsBlueNote,,https://www.google.com/maps/search/?api=1&query=T's%20Blue%20Note%20Hendersonville%20NC,OSM,
Western NC,Hendersonville,NC,Gillians Gallery,retail,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is gilliansgallerys@aol.com,+1-828-693-8127,https://de-de.facebook.com/pages/Gillians-Gallery/196490640370334,,https://www.google.com/maps/search/?api=1&query=Gillians%20Gallery%20Hendersonville%20NC,OSM,
Western NC,Hendersonville,NC,La Magia,retail,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is lamagiastore@gmail.com,+1 828-697-2288,https://www.facebook.com/pages/La-Magia/123408467713425,,https://www.google.com/maps/search/?api=1&query=La%20Magia%20Hendersonville%20NC,OSM,
Western NC,Waynesville,NC,Nick and Nate's of Waynesville,food,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is nickandnatespizza@gmail.com,+1 828-452-0027,https://www.facebook.com/pages/Nick-and-Nates-of-Waynesville/382652638439361?rf=209655809081488,,https://www.google.com/maps/search/?api=1&query=Nick%20and%20Nate's%20of%20Waynesville%20Waynesville%20NC,OSM,
Western NC,Waynesville,NC,Backstreet Hair Studio,retail,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is jmichaeljr@charter.net,+1 828-456-6228,https://www.facebook.com/pages/Backstreet-Hair-Studio/204519329558319,135 Montgomery Street,https://www.google.com/maps/search/?api=1&query=Backstreet%20Hair%20Studio%20Waynesville%20NC,OSM,
Western NC,Boone,NC,Blowing Rock Lodge,hospitality,Website,High,3,3,No HTTPS (insecure site); Business email is blowingrocklodge1@yahoo.com,+1 828 295 6000,http://www.blowingrocklodge.com/,,https://www.google.com/maps/search/?api=1&query=Blowing%20Rock%20Lodge%20Boone%20NC,OSM,
Western NC,Hickory,NC,Premiere Roofing & Gutters,trades,Website,High,3,3,WordPress 3.7 (outdated); Uses free email for business (officepremiereroofing@gmail.com); Business email is officepremiereroofing@gmail.com,+1 828-640-7320,https://premiereroofingnc.com/,346 3rd Avenue Northwest,https://www.google.com/maps/search/?api=1&query=Premiere%20Roofing%20%26%20Gutters%20Hickory%20NC,OSM,
Western NC,Hickory,NC,Dockside Seafood Company,retail,Website,High,5,1,Facebook/Instagram page instead of a real website; Business email is docksidehickory@gmail.com,+1-828-855-3474,https://www.facebook.com/docksideseafoodhky/,2420 North Center Street,https://www.google.com/maps/search/?api=1&query=Dockside%20Seafood%20Company%20Hickory%20NC,OSM,
NE Tennessee,Johnson City,TN,Christian Assisted Living of Johnson City,healthcare,Website,High,3,2,Copyright stuck at 2021; GoDaddy site builder,+1-423-232-5500,https://christianassistedlivingofjc.com/,213 University Parkway,https://www.google.com/maps/search/?api=1&query=Christian%20Assisted%20Living%20of%20Johnson%20City%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Owl's Nest,retail,Website,High,3,2,Weebly builder; Uses free email for business (owlsnestjc@gmail.com); Business email is owlsnestjc@gmail.com,+1-423-283-4668,https://www.owlsnestdowntown.com/,113 Cherry Street,https://www.google.com/maps/search/?api=1&query=Owl's%20Nest%20Johnson%20City%20TN,OSM,
NE Tennessee,Jonesborough,TN,The Corner Cup Coffee and Tea,food,Website,High,3,2,Weebly builder; Uses free email for business (thecornercupcoffeeandtea@gmail.com); Business email is thecornercupcoffeeandtea@gmail.com,+1-423-483-2602,https://thecornercupjbo.square.site/,148 East Main Street,https://www.google.com/maps/search/?api=1&query=The%20Corner%20Cup%20Coffee%20and%20Tea%20Jonesborough%20TN,OSM,
NE Tennessee,Johnson City,TN,Calli Rose,retail,Website,High,3,2,Weebly builder; Uses free email for business (shopcallirose9@gmail.com); Business email is shopcallirose9@gmail.com,+1-423-202-3071,https://www.callirose.com/,327 East Main Street,https://www.google.com/maps/search/?api=1&query=Calli%20Rose%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,Meaga Hair,retail,Website,High,3,2,Weebly builder; Uses free email for business (meaganpadgett.83@gmail.com); Business email is meaganpadgett.83@gmail.com,+1-423-777-0303,https://meagahair.square.site/,200 High Point Drive,https://www.google.com/maps/search/?api=1&query=Meaga%20Hair%20Johnson%20City%20TN,OSM,
NE Tennessee,Kingsport,TN,Throwmore Disc Golf Store,retail,Website,High,3,2,Weebly builder; Uses free email for business (throwmoremorristown@gmail.com); Business email is throwmoremorristown@gmail.com,+1-423-726-2332,https://www.throwmore.com/,5621 Fort Henry Drive,https://www.google.com/maps/search/?api=1&query=Throwmore%20Disc%20Golf%20Store%20Kingsport%20TN,OSM,
NE Tennessee,Elizabethton,TN,Ridgewood Barbecue,food,Website,High,3,2,SSL certificate broken/expired,+1-423-538-7543,http://ridgewoodbbq.com/,900 Elizabethton Highway,https://www.google.com/maps/search/?api=1&query=Ridgewood%20Barbecue%20Elizabethton%20TN,OSM,
NE Tennessee,Elizabethton,TN,Best Portraits,trades,Website,Verify,4,1,No website listed (OSM) — verify with a quick Google/call; Business email is bestportraits@gmail.com,+1-423-518-1110,,705 East Elk Avenue,https://www.google.com/maps/search/?api=1&query=Best%20Portraits%20Elizabethton%20TN,OSM,
NE Tennessee,Elizabethton,TN,CakeArt,trades,Website,High,3,2,GoDaddy site builder; Uses free email for business (impallari@gmail.com); Business email is mycakeartbiz@gmail.com,+1-423-957-6890,https://mycakeartbiz.com/,118 South Sycamore Street,https://www.google.com/maps/search/?api=1&query=CakeArt%20Elizabethton%20TN,OSM,
NE Tennessee,Elizabethton,TN,Hytyme Express Computer Center,retail,Website,High,5,0,Not mobile-friendly (no viewport meta); Built with FrontPage (1990s-era),+1-423-542-6229,https://www.hytyme.com/,446 East Elk Avenue,https://www.google.com/maps/search/?api=1&query=Hytyme%20Express%20Computer%20Center%20Elizabethton%20TN,OSM,
NE Tennessee,Greeneville,TN,Playmore Games,retail,Website,High,3,2,Weebly builder; Uses free email for business (playmoregm@gmail.com); Business email is playmoregamesTN@gmail.com,+1-423-471-3953,https://playmoreshop.square.site,821 Tusculum Boulevard,https://www.google.com/maps/search/?api=1&query=Playmore%20Games%20Greeneville%20TN,OSM,
NE Tennessee,Greeneville,TN,"Dr. Leonard L. Hartman, DC",healthcare,Website,High,3,2,Copyright stuck at 2018; GoDaddy site builder,+1-423-638-5361,https://greenevillechiropractic.com/,155 Mason Street,https://www.google.com/maps/search/?api=1&query=Dr.%20Leonard%20L.%20Hartman%2C%20DC%20Greeneville%20TN,OSM,
NE Tennessee,Erwin,TN,Pappy's Gunsmithin' and Backwoods Livin',trades,Website,Verify,4,1,No website listed (OSM) — verify with a quick Google/call; Business email is pappysgunsmithin@gmail.com,+1 423-270-4848,,99 Berkshire Drive,https://www.google.com/maps/search/?api=1&query=Pappy's%20Gunsmithin'%20and%20Backwoods%20Livin'%20Erwin%20TN,OSM,
NE Tennessee,Morristown,TN,Throwmore Disc Golf Store Morristown,retail,Website,High,3,2,Weebly builder; Uses free email for business (throwmoremorristown@gmail.com); Business email is throwmoremorristown@gmail.com,+1-423-393-4352,https://www.throwmore.com/,8224 East Andrew Johnson Highway,https://www.google.com/maps/search/?api=1&query=Throwmore%20Disc%20Golf%20Store%20Morristown%20Morristown%20TN,OSM,
NE Tennessee,Morristown,TN,14 Karat Studio Fitness,fitness,Website,High,3,2,Weebly builder; Uses free email for business (14karatstudiofitness@gmail.com); Business email is 14karatstudiofitness@gmail.com,+17027281401,https://www.14k.studio,215 West Main Street,https://www.google.com/maps/search/?api=1&query=14%20Karat%20Studio%20Fitness%20Morristown%20TN,OSM,
Upstate/N SC,Greer,SC,Milk Prints,trades,Website,High,5,0,Domain parked — site is gone,+1-864-214-6013,https://www.milkprints.com/,405 Chartwell Drive,https://www.google.com/maps/search/?api=1&query=Milk%20Prints%20Greer%20SC,OSM,
Upstate/N SC,Greer,SC,Michael Horne CPA LLC,accounting,Website,High,3,2,Copyright stuck at 2018; GoDaddy site builder,+1 864 336 2910,https://michaelhornecpa.com/,101 Springdale Street,https://www.google.com/maps/search/?api=1&query=Michael%20Horne%20CPA%20LLC%20Greer%20SC,OSM,
Upstate/N SC,Rock Hill,SC,Carolina Pharmacy,healthcare,Website,High,3,2,Uses Flash (dead tech),+1-803-327-1640,https://carolinapharmacy.com/carolina-pharmacy-rock-hill/,725 North Cherry Road,https://www.google.com/maps/search/?api=1&query=Carolina%20Pharmacy%20Rock%20Hill%20SC,OSM,
SE Kentucky,Hazard,KY,Ascend Fitness,fitness,Website,High,3,2,Weebly builder; Uses free email for business (ascendsf@icloud.com); Business email is ascendsf@icloud.com,+1-606-487-0057,http://ascendsf.net,138 Grand Vue Plaza,https://www.google.com/maps/search/?api=1&query=Ascend%20Fitness%20Hazard%20KY,OSM,
Southern WV,Oak Hill/Fayetteville,WV,Bennys Card Vault,retail,Website,High,3,2,Weebly builder; Uses free email for business (bennysbreaksllc@gmail.com); Business email is bennysbreaksllc@gmail.com,+1-304-553-6666,https://www.bennyscardvault.com,201 Summerlee Avenue,https://www.google.com/maps/search/?api=1&query=Bennys%20Card%20Vault%20Oak%20Hill%2FFayetteville%20WV,OSM,
Southern WV,Lewisburg,WV,Roberts Tree Service,trades,Website,Verify,4,1,No website listed (OSM) — verify with a quick Google/call; Business email is robertstreeservicewv@gmail.com,+1-304-661-4086,,,https://www.google.com/maps/search/?api=1&query=Roberts%20Tree%20Service%20Lewisburg%20WV,OSM,
SW Virginia,Bristol,VA,Eatz on Moore Street,food,Website,High,4,1,Not mobile-friendly (no viewport meta); GoDaddy site builder; Uses free email for business (eatzonmoorestreet@gmail.com),+1-276-591-4755,https://eatzonmoorestreet.com/,17 Moore Street,https://www.google.com/maps/search/?api=1&query=Eatz%20on%20Moore%20Street%20Bristol%20VA,OSM,
SW Virginia,Abingdon,VA,3 Guys Outfitters,retail,Website,High,3,2,SSL certificate broken/expired,+1-276-477-4260,https://www.3guysoutfitters.com/,406 Cummings Street,https://www.google.com/maps/search/?api=1&query=3%20Guys%20Outfitters%20Abingdon%20VA,OSM,
SW Virginia,Abingdon,VA,Puerto Nuevo,food,Website,High,3,2,SSL certificate broken/expired,+1-276-258-5139,https://puertonuevofreshmexva.com/,912 East Main Street,https://www.google.com/maps/search/?api=1&query=Puerto%20Nuevo%20Abingdon%20VA,OSM,
SW Virginia,Abingdon,VA,Moon Dog,food,Website,High,4,1,Copyright stuck at 2017; GoDaddy site builder; Uses free email for business (anapbm@gmail.com),+1-276-525-1655,https://moondogbrickoven.com,1099 Ole Berry Drive,https://www.google.com/maps/search/?api=1&query=Moon%20Dog%20Abingdon%20VA,OSM,
SW Virginia,Wytheville,VA,The Bug Shop,auto,Website,Verify,4,1,No website listed (OSM) — verify with a quick Google/call; Business email is eastwoodbug@yahoo.com,+1-276-228-3655,,355 West Main Street,https://www.google.com/maps/search/?api=1&query=The%20Bug%20Shop%20Wytheville%20VA,OSM,
SW Virginia,Blacksburg,VA,New River Auto Care,auto,Website,High,3,2,SSL certificate broken/expired,+1-540-951-1404,http://www.gottrust.org/newriverautocare,4370 Prices Fork Road,https://www.google.com/maps/search/?api=1&query=New%20River%20Auto%20Care%20Blacksburg%20VA,OSM,
SW Virginia,Blacksburg,VA,Walnut Springs Towing & Auto,auto,Website,High,5,0,Domain parked — site is gone,+1-540-418-4954,https://walnutspringstowing.com/,1910 Brooksfield Road,https://www.google.com/maps/search/?api=1&query=Walnut%20Springs%20Towing%20%26%20Auto%20Blacksburg%20VA,OSM,
SW Virginia,Radford,VA,Arabica Cafe & Bakery,food,Website,High,3,2,Weebly builder; Uses free email for business (arabica1coffee@gmail.com); Business email is arabica1coffee@gmail.com,+1-540-818-6302,https://arabicacafe.square.site/,1158 East Main Street,https://www.google.com/maps/search/?api=1&query=Arabica%20Cafe%20%26%20Bakery%20Radford%20VA,OSM,
SW Virginia,Radford,VA,Phoenix Rising Dough,food,Website,High,3,2,Weebly builder; Uses free email for business (phoenixrisingdough@gmail.com); Business email is phoenixrisingdough@gmail.com,+1-540-505-0702,https://www.phoenixrisingdough.com,1019 East Main Street,https://www.google.com/maps/search/?api=1&query=Phoenix%20Rising%20Dough%20Radford%20VA,OSM,
SW Virginia,Roanoke,VA,The Hatch,food,Website,High,3,2,SSL certificate broken/expired,+15405664058,https://www.thehatchroanoke.com/,32 Market Street Southeast,https://www.google.com/maps/search/?api=1&query=The%20Hatch%20Roanoke%20VA,OSM,
SW Virginia,Roanoke,VA,The Albemarle Bakery & Coffee House,food,Website,High,3,2,GoDaddy site builder; Uses free email for business (tizzoneunwined@gmail.com); Business email is jbun25@icloud.com,+1-540-952-3842,https://thealbemarlehouse.com/,,https://www.google.com/maps/search/?api=1&query=The%20Albemarle%20Bakery%20%26%20Coffee%20House%20Roanoke%20VA,OSM,
Western NC,Boone,NC,The Local,food,Website,High,4,1,Copyright stuck at 2023; Wix builder; Uses free email for business (thelocalboone@gmail.com),+1-828-266-2179,https://www.thelocalboone.com/,179 Howard Street,https://www.google.com/maps/search/?api=1&query=The%20Local%20Boone%20NC,OSM,
Western NC,Boone,NC,Blowing Rock Realty,realestate,Website,High,3,2,Uses Flash (dead tech),+1 828 295 9861,http://www.blowingrockrealty.com/,1150 Main Street,https://www.google.com/maps/search/?api=1&query=Blowing%20Rock%20Realty%20Boone%20NC,OSM,
Western NC,Boone,NC,Foggy Mountain Gem Mine,hospitality,Website,High,3,2,GoDaddy site builder; Uses free email for business (foggymountaingems@gmail.com); Business email is foggymountaingems@gmail.com,+1-828-963-4367,https://www.foggymountaingems.com/,2422 US 321,https://www.google.com/maps/search/?api=1&query=Foggy%20Mountain%20Gem%20Mine%20Boone%20NC,OSM,
Western NC,Spruce Pine,NC,Rio Doce Gem Mine,trades,Website,High,4,1,Copyright stuck at 2017; Wix builder; Uses free email for business (sansdwebdesign@gmail.com),+18287652099,https://www.riodoce.com/,14622 Highway 226 South,https://www.google.com/maps/search/?api=1&query=Rio%20Doce%20Gem%20Mine%20Spruce%20Pine%20NC,OSM,
Western NC,Hickory,NC,Hickory Electric,trades,Website,High,3,2,GoDaddy site builder; WordPress 2.10 (outdated); Business email is Hickoryelectric1@Gmail.Com,+1-828-679-1312,https://www.hickoryelectric.com/,1081 16th Avenue Northwest,https://www.google.com/maps/search/?api=1&query=Hickory%20Electric%20Hickory%20NC,OSM,
Western NC,Hickory,NC,Metalwerx,auto,Website,High,3,2,SSL certificate broken/expired,+1-704-575-1307,http://metalwerxdesign.com/,201 33rd Street Drive Southeast,https://www.google.com/maps/search/?api=1&query=Metalwerx%20Hickory%20NC,OSM,
NE Tennessee,Johnson City,TN,"S.B. White Co., Inc.",professional,Website,High,3,1,Copyright stuck at 2020; WordPress 2.7 (outdated),+1-423-926-8127,https://sbwhiteco.com/,226-228 East Market Street,https://www.google.com/maps/search/?api=1&query=S.B.%20White%20Co.%2C%20Inc.%20Johnson%20City%20TN,OSM,
NE Tennessee,Johnson City,TN,"Kimball M. Sterling, Inc.",retail,Website,High,3,1,Not mobile-friendly (no viewport meta); Uses free email for business (kimballsterling@earthlink.net),+1-423-773-4073,https://www.auctionauction.com/,125 West Market Street,https://www.google.com/maps/search/?api=1&query=Kimball%20M.%20Sterling%2C%20Inc.%20Johnson%20City%20TN,OSM,
NE Tennessee,Kingsport,TN,Luna’s Nail and Wax,retail,Website,High,4,0,Facebook/Instagram page instead of a real website,+14237650904,https://linktr.ee/lunasnailandwax,1805 North Eastman Road,https://www.google.com/maps/search/?api=1&query=Luna%E2%80%99s%20Nail%20and%20Wax%20Kingsport%20TN,OSM,
NE Tennessee,Elizabethton,TN,Kimbo's Country Cooking,food,Website,High,4,0,Facebook/Instagram page instead of a real website,+1-423-474-3268,https://www.facebook.com/people/Kimbos-Country-Cooking/100094253677159/?mibextid=rS40aB7S9Ucbxw6v,256 91,https://www.google.com/maps/search/?api=1&query=Kimbo's%20Country%20Cooking%20Elizabethton%20TN,OSM,
